time,open,high,low,close,volume
2022-01-01T00:00:00Z,4766.00,4841.13,4752.68,4793.64,1851294554
2022-01-02T00:00:00Z,4793.64,4823.74,4771.03,4780.02,1711769818
2022-01-03T00:00:00Z,4780.02,4794.82,4691.49,4697.41,1897590512
2022-01-04T00:00:00Z,4697.41,4723.06,4657.30,4695.74,1822631849
2022-01-05T00:00:00Z,4695.74,4697.69,4626.44,4645.25,1816138404
2022-01-06T00:00:00Z,4645.25,4706.98,4631.75,4672.40,1805420046
2022-01-07T00:00:00Z,4672.40,4683.57,4612.00,4629.51,1814637034
2022-01-08T00:00:00Z,4629.51,4652.49,4609.43,4623.46,1676911187
2022-01-09T00:00:00Z,4623.46,4635.62,4559.85,4589.00,1829532892
2022-01-10T00:00:00Z,4589.00,4595.85,4500.57,4515.92,1762649319
2022-01-11T00:00:00Z,4515.92,4530.45,4454.23,4498.84,1788106295
2022-01-12T00:00:00Z,4498.84,4569.29,4495.22,4562.64,1787121837
2022-01-13T00:00:00Z,4562.64,4575.73,4534.75,4554.96,1658823979
2022-01-14T00:00:00Z,4554.96,4566.86,4456.36,4477.15,1825410366
2022-01-15T00:00:00Z,4477.15,4487.95,4418.47,4420.06,1663904655
2022-01-16T00:00:00Z,4420.06,4478.62,4411.66,4438.59,1721975325
2022-01-17T00:00:00Z,4438.59,4443.16,4342.42,4350.28,1798456200
2022-01-18T00:00:00Z,4350.28,4387.79,4335.79,4375.36,1703111653
2022-01-19T00:00:00Z,4375.36,4380.08,4329.21,4346.96,1664017362
2022-01-20T00:00:00Z,4346.96,4388.11,4337.95,4370.59,1752494155
2022-01-21T00:00:00Z,4370.59,4375.60,4306.76,4352.31,1799275765
2022-01-22T00:00:00Z,4352.31,4378.08,4305.56,4361.20,1741660499
2022-01-23T00:00:00Z,4361.20,4363.43,4288.20,4300.21,1832543275
2022-01-24T00:00:00Z,4300.21,4335.15,4292.39,4312.42,1587578835
2022-01-25T00:00:00Z,4312.42,4332.85,4293.18,4328.04,1633230026
2022-01-26T00:00:00Z,4328.04,4353.21,4314.72,4333.20,1698206171
2022-01-27T00:00:00Z,4333.20,4347.71,4312.41,4331.99,1674333856
2022-01-28T00:00:00Z,4331.99,4333.78,4296.51,4322.89,1640204957
2022-01-29T00:00:00Z,4322.89,4378.06,4306.43,4375.22,1749389221
2022-01-30T00:00:00Z,4375.22,4387.83,4356.92,4374.09,1681691188
2022-01-31T00:00:00Z,4374.09,4397.97,4355.94,4396.06,1720530268
2022-02-01T00:00:00Z,4396.06,4481.42,4373.51,4472.82,1688325518
2022-02-02T00:00:00Z,4472.82,4482.70,4421.20,4444.17,1715713621
2022-02-03T00:00:00Z,4444.17,4499.95,4439.90,4468.14,1734934314
2022-02-04T00:00:00Z,4468.14,4515.99,4465.48,4478.50,1695240721
2022-02-05T00:00:00Z,4478.50,4511.66,4439.84,4506.67,1729878210
2022-02-06T00:00:00Z,4506.67,4555.67,4503.52,4515.78,1734262810
2022-02-07T00:00:00Z,4515.78,4540.38,4486.74,4530.63,1765626873
2022-02-08T00:00:00Z,4530.63,4546.57,4517.54,4535.15,1632309732
2022-02-09T00:00:00Z,4535.15,4599.22,4527.23,4580.09,1634377229
2022-02-10T00:00:00Z,4580.09,4618.71,4564.97,4602.26,1746474159
2022-02-11T00:00:00Z,4602.26,4623.54,4581.53,4593.48,1685828557
2022-02-12T00:00:00Z,4593.48,4622.00,4585.71,4613.48,1653112130
2022-02-13T00:00:00Z,4613.48,4705.57,4607.90,4703.15,1699581555
2022-02-14T00:00:00Z,4703.15,4730.50,4685.64,4713.64,1679522956
2022-02-15T00:00:00Z,4713.64,4721.43,4686.78,4708.33,1634470987
2022-02-16T00:00:00Z,4708.33,4764.68,4701.46,4742.66,1723662333
2022-02-17T00:00:00Z,4742.66,4748.73,4687.08,4711.99,1719762217
2022-02-18T00:00:00Z,4711.99,4775.66,4708.87,4737.47,1781950022
2022-02-19T00:00:00Z,4737.47,4744.60,4691.08,4729.99,1667257938
2022-02-20T00:00:00Z,4729.99,4736.61,4694.87,4707.26,1596673665
2022-02-21T00:00:00Z,4707.26,4746.82,4698.46,4709.94,1621810468
2022-02-22T00:00:00Z,4709.94,4759.67,4701.24,4734.30,1749631110
2022-02-23T00:00:00Z,4734.30,4792.86,4730.27,4749.46,1734066582
2022-02-24T00:00:00Z,4749.46,4752.37,4670.61,4686.72,1658890138
2022-02-25T00:00:00Z,4686.72,4688.92,4649.72,4670.12,1752689417
2022-02-26T00:00:00Z,4670.12,4679.33,4619.25,4645.24,1729460758
2022-02-27T00:00:00Z,4645.24,4652.55,4586.14,4626.97,1728985990
2022-02-28T00:00:00Z,4626.97,4674.43,4611.90,4668.26,1749107466
2022-03-01T00:00:00Z,4668.26,4752.88,4664.92,4749.99,1627264557
2022-03-02T00:00:00Z,4749.99,4772.57,4723.73,4756.00,1631243189
2022-03-03T00:00:00Z,4756.00,4779.76,4734.82,4752.76,1624779921
2022-03-04T00:00:00Z,4752.76,4818.40,4746.76,4812.08,1678080369
2022-03-05T00:00:00Z,4812.08,4815.10,4723.14,4727.98,1676390300
2022-03-06T00:00:00Z,4727.98,4777.72,4722.69,4754.32,1891568412
2022-03-07T00:00:00Z,4754.32,4779.88,4699.23,4775.14,1719397147
2022-03-08T00:00:00Z,4775.14,4781.07,4714.15,4754.82,1685755269
2022-03-09T00:00:00Z,4754.82,4756.07,4694.05,4712.49,1713680847
2022-03-10T00:00:00Z,4712.49,4758.08,4705.65,4744.53,1758516798
2022-03-11T00:00:00Z,4744.53,4833.79,4734.15,4829.51,1632269610
2022-03-12T00:00:00Z,4829.51,4937.16,4827.93,4929.03,1745454624
2022-03-13T00:00:00Z,4929.03,4931.37,4893.88,4904.92,1653332771
2022-03-14T00:00:00Z,4904.92,4947.49,4877.59,4930.97,1744932111
2022-03-15T00:00:00Z,4930.97,4961.77,4921.63,4937.10,1658572136
2022-03-16T00:00:00Z,4937.10,4989.29,4915.79,4983.19,1724398124
2022-03-17T00:00:00Z,4983.19,4998.03,4894.16,4918.56,1702648741
2022-03-18T00:00:00Z,4918.56,4924.33,4882.18,4899.02,1616050314
2022-03-19T00:00:00Z,4899.02,4989.46,4874.07,4977.42,1715629010
2022-03-20T00:00:00Z,4977.42,5050.48,4970.05,5039.39,1688334273
2022-03-21T00:00:00Z,5039.39,5061.99,5005.25,5053.59,1705079013
2022-03-22T00:00:00Z,5053.59,5088.65,5026.66,5058.02,1691428016
2022-03-23T00:00:00Z,5058.02,5163.34,5049.93,5158.21,1638668473
2022-03-24T00:00:00Z,5158.21,5194.41,5142.67,5152.70,1618210073
2022-03-25T00:00:00Z,5152.70,5181.03,5115.28,5164.32,1802673490
2022-03-26T00:00:00Z,5164.32,5179.16,5134.01,5151.31,1718770447
2022-03-27T00:00:00Z,5151.31,5158.30,5109.55,5136.23,1672162491
2022-03-28T00:00:00Z,5136.23,5154.88,5097.45,5120.63,1706915431
2022-03-29T00:00:00Z,5120.63,5130.28,5080.87,5109.56,1702819306
2022-03-30T00:00:00Z,5109.56,5123.34,5050.84,5078.30,1622835675
2022-03-31T00:00:00Z,5078.30,5118.77,5063.94,5069.82,1661283733
2022-04-01T00:00:00Z,5069.82,5105.65,5059.24,5085.28,1691112566
2022-04-02T00:00:00Z,5085.28,5088.94,5014.65,5017.82,1715820769
2022-04-03T00:00:00Z,5017.82,5030.71,4944.04,4966.54,1660848202
2022-04-04T00:00:00Z,4966.54,5017.45,4962.10,4977.94,1715472047
2022-04-05T00:00:00Z,4977.94,5016.96,4936.21,4942.24,1748630130
2022-04-06T00:00:00Z,4942.24,4943.60,4849.80,4891.85,1722017345
2022-04-07T00:00:00Z,4891.85,4934.95,4882.66,4907.58,1721053441
2022-04-08T00:00:00Z,4907.58,4952.32,4877.39,4933.27,1710709802
2022-04-09T00:00:00Z,4933.27,4967.05,4924.57,4949.88,1655565284
2022-04-10T00:00:00Z,4949.88,4955.88,4905.25,4927.26,1654452117
2022-04-11T00:00:00Z,4927.26,4953.48,4888.66,4897.41,1711505916
2022-04-12T00:00:00Z,4897.41,4905.70,4836.51,4842.82,1729493962
2022-04-13T00:00:00Z,4842.82,4853.04,4753.49,4757.79,1805220010
2022-04-14T00:00:00Z,4757.79,4767.88,4725.01,4732.91,1690515368
2022-04-15T00:00:00Z,4732.91,4807.50,4730.69,4792.29,1684369969
2022-04-16T00:00:00Z,4792.29,4822.65,4754.06,4787.40,1672775509
2022-04-17T00:00:00Z,4787.40,4792.02,4740.73,4752.68,1734989842
2022-04-18T00:00:00Z,4752.68,4755.77,4696.66,4732.59,1686362674
2022-04-19T00:00:00Z,4732.59,4749.83,4676.94,4682.42,1732173650
2022-04-20T00:00:00Z,4682.42,4688.30,4620.78,4639.81,1681619801
2022-04-21T00:00:00Z,4639.81,4654.14,4615.06,4651.11,1578895285
2022-04-22T00:00:00Z,4651.11,4718.77,4645.64,4693.65,1579635572
